objectId,admin3_code,admin2_code,ACL,admin1_code,name,dem,latitude,population,updatedAt,alternatenames,longitude,feature_class,modification_date,cc2,country_code,feature_code,geonameid,timezone,createdAt,asciiname,elevation
SgCwklHHkV,30301,303,null,4,Adaúfe,115,41.58732,3850,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Adaufe,Adaúfe",-8.39817,P,2016-03-10,,PT,PPL,2743407,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Adaufe,
xU0C4NZhR6,131302,1313,null,17,Aguçadoura,-9999,41.43116,4521,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Agucadeira,Agucadoira,Agucadoura,Aguçadeira,Aguçadoira,Aguçadoura",-8.77844,P,2018-01-29,,PT,PPL,2743298,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Agucadoura,
OHz5vulEj2,182301,1823,null,22,Abraveses,512,40.68137,9319,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Abraveses,-7.92102,P,2012-08-04,,PT,PPL,2743428,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Abraveses,
BCE6HDmNPr,450206,4502,null,23,Velas,35,38.68182,1980,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Velas,Velasas,Velash,Velašas,Vellas,Villa das Vellas,bellaseu,wei la si,Велаш,韋拉斯,벨라스",-28.20909,P,2018-07-04,,PT,PPL,3372485,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Velas,
hubDTRezuX,10103,101,null,2,Aguada de Cima,41,40.52291,4388,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aguada de Cima,-8427,P,2012-08-04,,PT,PPL,2743325,Europe/Lisbon,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Aguada de Cima,
TF7MAvPfnp,450205,4502,null,23,Urzelina,71,38.65,902,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Urzelina,-28.13333,P,2018-02-27,,PT,PPL,3372498,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Urzelina,
onoHueI2Np,420322,4203,null,23,Sete Cidades,276,37.85832,858,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Sete-Sidadesh,Сете-Сидадеш",-25.79435,P,2011-09-04,,PT,PPL,3372549,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Sete Cidades,
x81oPEolg1,420604,4206,null,23,Vila Franca do Campo,26,37.71667,5035,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Vila Franca do Campo,Villa Franca do Campo",-25.43333,P,2012-01-17,,PT,PPL,3372472,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Vila Franca do Campo,
uDWGmJKr5n,420204,4202,null,23,Senhora do Rosário,171,37.83333,4937,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Nossa Senhora Rosario,Senhora do Rosario,Senhora do Rosário,Senhora do Rozario",-25.15,P,2020-06-10,,PT,PPL,3372562,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Senhora do Rosario,
rP5H6HapuC,460305,4603,null,23,São Roque do Pico,27,38.51631,3705,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"San Roque,San-Roke-du-Piku,Sao Roque,Sao Roque do Pico,São Roque,São Roque do Pico,Сан-Роке-ду-Пику",-28.30752,P,2014-10-20,PT,PT,PPL,3372589,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Sao Roque do Pico,
YLWhHsXQP5,430116,4301,null,23,São Mateus,-9999,38.6563,3757,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Sao Mateus,Sao Mateus da Calheta,Sao Matheus,Sao Matheus da Calheta,São Mateus,São Mateus da Calheta,São Matheus,São Matheus da Calheta",-27.26935,P,2018-02-27,,PT,PPL,3372600,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Sao Mateus,
ttUv2NKJFd,420321,4203,null,23,São Vicente,9,37.81829,2361,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Sao Vicente,Sao Vicente Ferreira,São Vicente,São Vicente Ferreira",-25.66583,P,2018-03-01,,PT,PPL,3372583,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Sao Vicente,
zhVvE0v2qS,430116,4301,null,23,São Bartolomeu,64,38.67491,1983,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Sao Bartholomeu,Sao Bartolomeu,São Bartholomeu,São Bartolomeu",-27.29349,P,2018-02-27,,PT,PPL,3372621,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Sao Bartolomeu,
4vFYn9ANH9,430119,4301,null,23,São Sebastião,16,38.66584,2096,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-27.08976,P,2018-03-01,,PT,PPL,3372588,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Sao Sebastiao,
8wWM5j4Y2b,420318,4203,null,23,São Roque,1,37.75418,4932,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Sao Roque,São Roque",-25.64127,P,2018-01-31,,PT,PPL,3372591,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Sao Roque,
FUM9cSbJ1P,410102,4101,null,23,Santa Bárbara,249,36.98333,405,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Santa Barbara,Santa Bárbara",-25.06667,P,2018-05-18,,PT,PPL,3372657,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Santa Barbara,
Zv2f9rUN8c,480204,4802,null,23,Santa Cruz das Flores,27,39.45782,1725,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"FLW,Santa Cruz,Santa Cruz Flores,Santa Cruz das Flores,Santa Kruz das Floresas,Santa Kruz das Florešas,Santa-Krush-dash-Florish,Vila de Santa Cruz,santakeuluseudaseupeulloleuseu,sheng ke lu shen da shen fu luo li shen,Санта-Круш-даш-Флориш,聖克魯什達什弗洛里什,산타크루스다스플로르스",-31.12989,P,2020-10-23,,PT,PPLA2,3372643,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Santa Cruz das Flores,
n2aYFQzYIN,440104,4401,null,23,Santa Cruz da Graciosa,7,39.08577,1776,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Santa Cruz,Santa Cruz da Graciosa,Santa Kruz da Grasioza,Santa-Krush-da-Grasioza,santakeuluseudageulasioja,sheng ke lu shen da ge la xi ao sa,Санта-Круш-да-Грасиоза,聖克魯什達格拉西奧薩,산타크루스다그라시오자",-28.0058,P,2018-02-27,,PT,PPL,3372644,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Santa Cruz da Graciosa,
vWC1iv17vq,430112,4301,null,23,Ribeirinha,213,38.66203,2684,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-27.18093,P,2018-03-01,,PT,PPL,3372691,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeirinha,
7w05Au0t4d,450104,4501,null,23,Santo Antão,331,38.55,745,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Santo Antao,Santo Antão",-27.8,P,2018-02-27,,PT,PPL,3372633,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Santo Antao,
5g5XkExdQW,420314,4203,null,23,Rosto de Cão,37,37.75,7880,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Rosto de Cao,Rosto de Cão,Rosto do Cao,Rosto do Cão",-25.65,P,2012-01-17,,PT,PPL,3372677,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Rosto de Cao,
e6gLmIcRMH,450203,4502,null,23,Rosais,231,38.71667,743,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Rosais,-28.25,P,2018-02-27,,PT,PPL,3372678,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Rosais,
07CCq98PGV,430113,4301,null,23,Santa Bárbara,167,38.69608,1274,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Santa Barbara,Santa Bárbara",-27.33907,P,2018-02-27,,PT,PPL,3372653,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Santa Barbara,
mtFEfKvKY7,460302,4603,null,23,Santa Luzia,119,38.54661,422,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Santa Luzia,-28.39668,P,2018-03-15,,PT,PPL,3372642,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Santa Luzia,
1CwUd2SfyA,420602,4206,null,23,Ribeira das Tainhas,126,37.71766,703,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira das Tainhas,-25.40551,P,2018-05-15,,PT,PPL,3372718,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira das Tainhas,
Db36MP0Lsw,420315,4203,null,23,Relva,46,37.75271,3006,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Relva,-25.71848,P,2018-01-31,,PT,PPL,3372730,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Relva,
xX1cRcKYIM,,,null,23,Ribeira Grande,-9999,38.51667,5198,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira Grande,-28.7,P,2018-12-04,,PT,PPL,3372707,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira Grande,
JAgnBBiGaY,420603,4206,null,23,Ribeira Seca,134,37722,1106,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira Seca,-25.41791,P,2018-05-15,,PT,PPL,3372701,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira Seca,
GrVf0vwRIL,420511,4205,null,23,Ribeira Seca,27,37.81667,2950,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Ribeira Seca,Ribeira Secca",-25.53333,P,2018-02-05,,PT,PPL,3372700,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira Seca,
Az6m56ENPe,420105,4201,null,23,Ribeira Chã,134,37.71939,396,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Ribeira Cha,Ribeira Chã",-25.48676,P,2018-05-15,,PT,PPL,3372721,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira Cha,
FLCg15ARDO,,,null,23,Ribeira Quente,2,37.73333,767,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira Quente,-25.3,P,2018-03-01,,PT,PPL,3372705,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira Quente,
kXkiDNdy3y,420510,4205,null,23,Ribeira Grande,4,37.82175,3968,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"QEG,Ribeira Grande,Ribejra-Grande,Ribejra-Grandi,da li bei la,hibeilageulandeu,ribeira-grande,rybyra ghrandy,rybyra grandh,Рибейра-Гранди,Рібейра-Гранде,ريبيرا غراندي,ریبیرا گرانده,რიბეირა-გრანდე,大里貝拉,히베이라그란드",-25.52141,P,2018-04-15,,PT,PPL,3372709,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira Grande,
QgwdMOZ0At,450103,4501,null,23,Ribeira Seca,152,38.6,1025,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira Seca,-27.98333,P,2018-02-27,,PT,PPL,3372698,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ribeira Seca,
pW0IWFuaTQ,420311,4203,null,23,Mosteiros,99,37.89017,1123,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Mosteiros,-25.81999,P,2018-03-01,,PT,PPL,3372863,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Mosteiros,
ClUT5J6pD1,420508,4205,null,23,Rabo de Peixe,1,37.81022,7681,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Rabo de Peixe,Ribo de Peixe",-25.58263,P,2018-02-05,,PT,PPL,3372745,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Rabo de Peixe,
JXdIhMRWG3,450102,4501,null,23,Norte Pequeno,442,38.65,220,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Norte Pequeno,-28,P,2018-02-27,,PT,PPL,3372843,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Norte Pequeno,
YbvnX0trYd,420602,4206,null,23,Ponta Garça,85,37.71667,3547,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Ponta Garca,Ponta Garça,Ponta da Garca",-25.36667,P,2020-06-10,,PT,PPL,3372781,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Ponta Garca,
vc3Ieba9Hv,430207,4302,null,23,Praia da Vitória,26,38.73333,6061,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Praia,Praia da Victoria,Praia da Vitoria,Praia da Vitória,Vila da Praia da Victoria,Vila da Praia da Vitoria,Vila da Praia da Vitória",-27.06667,P,2020-06-10,,PT,PPL,3372760,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Praia da Vitoria,
dERxKu2lD9,440103,4401,null,23,Praia da Graciosa,7,39.05154,836,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Praia,Praia da Graciosa,Praya,Villa da Praia",-27.97107,P,2018-02-27,,PT,PPL,3372761,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Praia da Graciosa,
w7vB7YExmE,430211,4302,null,23,Porto Martins,1,38.68146,1001,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Porto Martins,-27.05835,P,2018-05-21,,PT,PPL,3372769,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Porto Martins,
GZkVmrVuLz,430109,4301,null,23,Porto Judeu,-9999,38.64814,2501,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Port Judea,Porto Judeu",-27.11944,P,2018-03-01,,PT,PPL,3372770,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Porto Judeu,
LCI4aEC3xg,420405,4204,null,23,Povoação,81,37.75,2161,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Povoacao,Povoacao do Campo,Povoação",-25.25,P,2020-06-10,,PT,PPL,3372767,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Povoacao,
bUaHlVJJi5,480105,4801,null,23,Lajes das Flores,99,39.37744,3907,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Floresh,Lagens,Lagens das Flores,Lajens das Flores,Lajes das Flores,Lazhish-dash-Florish,la ri shen da shen fu luo li shen,lajeuseudaseupeulloleuseu,Лажиш-даш-Флориш,Флореш,拉日什達什弗洛里什,라즈스다스플로르스",-31.17847,P,2016-06-12,,PT,PPL,3372954,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Lajes das Flores,
XHSy1MyCxG,470106,4701,null,23,Horta,1,38.53737,6572,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"HOR,Horta,Orta,ao er ta,awrta,hwrth,oleuta,Орта,הורטה,اورتا,ორტა,奧爾塔,오르타",-28.62615,P,2019-09-05,,PT,PPL,3372988,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Horta,
uuI93qZw3A,460204,4602,null,23,Madalena,8,38.53642,6136,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Magdalena,-28.5266,P,2011-09-04,PT,PT,PPL,3372908,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Madalena,
cSsoElJz1a,420104,4201,null,23,Lagoa,41,37.74486,14442,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Alagoa,Lagoa,la gu a,lagoa,Лагоа,לגואה,拉古阿,라고아",-25.57184,P,2018-02-27,,PT,PPL,3372965,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Lagoa,
Agvv7p8MRA,420505,4205,null,23,Maia,45,37.83247,1900,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Maia,-25.38976,P,2018-03-01,,PT,PPL,3372901,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Maia,
raKCZmZlwt,460102,4601,null,23,Lajes,8,38.39529,4711,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Lagens,Lagens do Pico,Lages-do-Pico,Lajes,Lajes do Pico,Villa das Lagens",-28.2522,P,2018-05-17,,PT,PPL,3372953,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Lajes,
8vEWvKyBYt,450201,4502,null,23,Manadas,36,38.63333,374,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Manadas,-28.1,P,2018-02-27,,PT,PPL,3372893,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Manadas,
yZLieJb5Gs,430206,4302,null,23,Lajes,67,38.76352,3744,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Lagens,Lajens,Lajes,TER",-27.10336,P,2018-03-15,,PT,PPL,3372952,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Lajes,
yxWM3wcvoW,420314,4203,null,23,Fajã de Baixo,37,37.75,4915,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Faja de Baixo,Fajã de Baixo",-25.65,P,2012-01-17,,PT,PPL,3373099,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Faja de Baixo,
cej78aj70i,430108,4301,null,23,Feteira,53,38.65429,1239,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Feteira,Fetejra,Фетейра",-27.14995,P,2018-03-01,,PT,PPL,3373070,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Feteira,
IZEvQh4tm9,420308,4203,null,23,Fenais da Luz,2,37.8249,2009,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Fenaes da Luz,Fenais da Luz",-25.64229,P,2018-03-01,,PT,PPL,3373078,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Fenais da Luz,
cXgY6XTJjp,490101,4901,null,23,Vila do Corvo,36,39.67317,250,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"CVU,Corvo,Nuestra Senora de Rosario,Vila Nova,Vila do Corvo,Vila-du-Korvu,billadukoleubu,ke er wu zhen,Вила-ду-Корву,科爾武鎮,빌라두코르부",-31.11184,P,2016-12-18,,PT,PPL,3373168,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Vila do Corvo,
ZaZtZSHwuS,420403,4204,null,23,Furnas,241,37.77567,1599,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Furnash,puleunaseu hwasan,Фурнаш,푸르나스 화산",-25.31035,P,2011-09-04,,PT,PPL,3373025,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Furnas,
5QQT07H9PN,470103,4701,null,23,Cedros,92,38.63551,907,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cedros,-28.69438,P,2018-05-21,,PT,PPL,3373192,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cedros,
alC10PlJDB,420504,4205,null,23,Fenais da Ajuda,2,37.85128,1131,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Fenaes d'Ajuda,Fenaes d'Ajuda Achadinha,Fenaes d’Ajuda,Fenaes d’Ajuda Achadinha,Fenais d'Ajuda,Fenais da Ajuda,Fenais d’Ajuda",-25.32406,P,2018-03-01,,PT,PPL,3373079,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Fenais da Ajuda,
FBrqQvKd6u,430204,4302,null,23,Fonte Bastardo,74,38.69201,1278,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Fonte Bastardo,Fonte do Bastardo,Fonte do Bustardo",-27.07942,P,2018-05-21,,PT,PPL,3373051,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Fonte Bastardo,
rhM35c8ADC,460305,4603,null,23,Cais do Pico,29,38.52531,3388,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),,-28.32074,P,2018-03-01,,PT,PPL,3373260,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cais do Pico,
nCF7NBY4Ko,450101,4501,null,23,Calheta,21,38.60186,3773,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Calheta,Calhetas,Kal'eta,ka lie ta,kallyeta,Кальета,卡列塔,칼례타",-28.01792,P,2018-02-27,,PT,PPL,3373251,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Calheta,
qDWMQj8YeV,470102,4701,null,23,Castelo Branco,47,38.52198,1309,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Castello Branco,Castelo Branco",-28.71365,P,2018-03-01,,PT,PPL,3373200,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Castelo Branco,
fdP06HowS4,430202,4302,null,23,Biscoitos,176,38.78333,1425,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Biscoitos,Biscoutos,Bishkojtush,Sao Pedro Biscoutos,São Pedro Biscoutos,Бишкойтуш",-27.25,P,2012-01-17,PT,PT,PPL,3373300,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Biscoitos,
UOySHEZgX8,420301,4203,null,23,Arrifes,193,37.76667,6981,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Arrafes,Arrifes",-25.7,P,2012-01-17,,PT,PPL,3373329,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Arrifes,
EWcy7I7Gtj,430102,4301,null,23,Angra do Heroísmo,1,38.65483,12045,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Angra,Angra do Eroizmo,Angra do Heroismas,Angra do Heroismo,Angra do Heroišmas,Angra do Heroísmo,Angra du Ehroizhmu,Angra-du-Ehroishmu,Ankra nto Eroismo,Aнгра ду Эроижму,angra dw hrwyysmw,angra-du-eroizhmu,ying xiong gang,Άγκρα ντο Ερόϊσμο,Ангра до Ероизмо,Ангра-ду-Эроишму,آنگرا دو هروئیسمو,ანგრა-დუ-ეროიჟმუ,アングラ・ド・エロイズモ,英雄港",-27.21734,P,2018-02-27,,PT,PPL,3373348,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Angra do Heroismo,
1beVKF2xZ7,470106,4701,null,23,Angústias,15,38.52547,2418,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),"Angushtiash,Angustias,Angústias,Ангуштиаш",-28.63132,P,2018-03-15,,PT,PPL,3373347,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Angustias,
fLXL1jiq0h,460201,4602,null,23,Bandeiras,185,38.53912,626,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Bandeiras,-28.46306,P,2018-03-15,,PT,PPL,3373314,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Bandeiras,
4gEe92LpOQ,430204,4302,null,23,Cabo da Praia,1,38.7073,712,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cabo da Praia,-27.05655,P,2018-03-01,,PT,PPL,3373270,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cabo da Praia,
pMqQt81aB6,420102,4201,null,23,Cabouco,184,37.76667,1921,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cabouco,-25.56667,P,2018-01-31,,PT,PPL,3373269,Atlantic/Azores,Wed Nov 18 2020 14:26:53 GMT+0000 (Hora padrão da Europa Ocidental),Cabouco,
